縣市代碼,縣市名稱,鄉鎮市區,學校代碼,學校名稱,班級數7年級,班級數8年級,班級數9年級,學生數7年級男,學生數7年級女,學生數8年級男,學生數8年級女,學生數9年級男,學生數9年級女,上學年男畢業生,上學年女畢業生,男專任教師,女專任教師,男職員,女職員
03,桃園市,桃園區,034551,市立同德國中,16,18,17,213,208,248,262,260,243,269,211,36,100,5,9
03,桃園市,龜山區,034552,市立幸福國中,5,5,7,61,55,56,61,55,72,77,56,11,40,2,6
03,桃園市,桃園區,034554,市立大有國中,13,12,14,182,164,172,167,202,179,178,159,29,74,4,7
03,桃園市,龜山區,034555,市立龜山國中,13,13,14,188,123,185,140,193,168,166,169,29,71,2,9
03,桃園市,桃園區,034556,市立會稽國中,6,7,8,78,69,91,80,94,86,72,79,11,44,0,9
03,桃園市,楊梅區,034557,市立楊光國中(小),7,7,8,99,70,80,86,101,116,95,86,19,38,4,11
03,桃園市,龜山區,034559,市立迴龍國中(小),3,3,3,21,20,19,13,29,23,23,27,8,19,3,6
03,桃園市,平鎮區,034560,市立平鎮國中,17,20,19,241,217,270,302,289,249,257,263,41,102,1,13
03,桃園市,龍潭區,034561,市立武漢國中,5,6,6,67,52,78,81,78,69,99,77,12,36,3,6
03,桃園市,桃園區,034562,市立經國國中,6,8,7,86,64,121,77,111,58,88,61,26,35,2,6
03,桃園市,中壢區,034563,市立過嶺國中,9,10,11,111,111,138,107,147,148,135,138,28,50,2,8
03,桃園市,楊梅區,034564,市立瑞坪國中,8,8,10,109,82,103,91,131,120,104,104,15,52,4,6
03,桃園市,中壢區,034565,市立青埔國中,12,12,12,168,174,192,169,183,188,173,173,29,62,3,8
04,新竹縣,竹北市,041303,私立義民高中附設國中部,7,7,7,178,137,158,157,163,147,180,130,0,0,0,0
04,新竹縣,新豐鄉,041305,私立忠信高中附設國中部,2,2,2,37,33,40,26,38,26,4,4,0,0,0,0
04,新竹縣,竹東鎮,041306,私立東泰中學附設國中部,1,1,1,27,12,13,6,16,14,29,18,0,0,0,0
04,新竹縣,新豐鄉,041307,私立仰德高中附設國中部,4,5,5,96,65,116,78,101,86,86,86,0,0,0,0
04,新竹縣,新埔鎮,041401,私立內思高工附設國中部,2,1,1,26,20,18,17,14,12,16,19,0,0,0,0
04,新竹縣,竹北市,041501,私立康乃薾國中(小),3,4,4,37,57,55,63,52,69,40,55,2,23,2,7
04,新竹縣,竹北市,044311,縣立六家高中附設國中部,3,6,7,47,24,83,64,94,93,62,62,0,0,0,0
04,新竹縣,湖口鄉,044320,縣立湖口高中附設國中部,13,14,16,201,173,207,204,212,219,181,195,0,0,0,0
04,新竹縣,竹東鎮,044501,縣立竹東國中,8,11,12,117,104,135,124,145,121,147,133,12,75,1,10
04,新竹縣,竹東鎮,044502,縣立二重國中,9,9,9,105,138,138,134,127,139,144,134,17,53,1,7
04,新竹縣,竹東鎮,044503,縣立員東國中,3,2,3,39,16,20,12,22,20,25,17,9,18,0,5
04,新竹縣,關西鎮,044504,縣立關西國中,5,6,6,77,39,82,63,88,59,86,68,19,31,4,1
04,新竹縣,關西鎮,044505,縣立石光國中,1,1,1,8,9,7,4,21,7,15,6,7,5,1,3
04,新竹縣,關西鎮,044506,縣立富光國中,1,3,2,12,8,20,17,18,13,21,13,4,21,0,4
04,新竹縣,新埔鎮,044507,縣立新埔國中,3,3,3,44,40,44,56,50,33,48,56,7,21,0,5
04,新竹縣,新埔鎮,044508,縣立照門國中,1,1,2,9,10,10,18,21,12,16,19,6,9,0,4
04,新竹縣,竹北市,044509,縣立竹北國中,9,10,12,107,119,148,151,172,148,139,166,19,65,0,11
04,新竹縣,竹北市,044510,縣立鳳岡國中,2,3,2,20,14,33,22,32,24,27,25,10,15,0,5
04,新竹縣,芎林鄉,044512,縣立芎林國中,4,4,5,31,33,35,45,51,46,47,38,8,31,0,6
04,新竹縣,新豐鄉,044513,縣立新豐國中,7,6,7,75,48,66,67,84,59,67,55,21,36,1,7
04,新竹縣,新豐鄉,044514,縣立精華國中,1,1,1,7,8,5,7,7,10,9,7,3,6,1,2
04,新竹縣,橫山鄉,044515,縣立橫山國中,2,2,2,22,28,22,15,25,13,28,27,4,15,0,6
04,新竹縣,橫山鄉,044516,縣立華山國中,1,1,2,8,12,9,10,12,8,9,12,4,7,0,3
04,新竹縣,寶山鄉,044517,縣立寶山國中,3,3,3,28,13,22,21,31,13,28,30,6,19,1,4
04,新竹縣,北埔鄉,044518,縣立北埔國中,2,2,2,24,11,20,17,14,24,26,25,3,13,2,2
04,新竹縣,峨眉鄉,044519,縣立峨眉國中,1,1,1,7,6,6,12,16,3,9,3,4,8,0,3
04,新竹縣,湖口鄉,044521,縣立新湖國中,5,5,6,76,54,74,63,91,80,93,100,15,27,0,6
04,新竹縣,湖口鄉,044522,縣立中正國中,3,3,3,40,44,39,31,42,22,41,43,2,23,0,4
04,新竹縣,五峰鄉,044523,縣立五峰國中,1,1,1,7,7,3,9,11,9,8,17,4,8,0,2
04,新竹縣,尖石鄉,044524,縣立尖石國中,4,4,4,36,41,37,28,40,33,29,33,11,25,2,3
04,新竹縣,新豐鄉,044525,縣立忠孝國中,9,10,10,115,122,141,141,154,139,151,149,14,62,1,8
04,新竹縣,竹北市,044526,縣立博愛國中,8,10,11,107,113,153,127,142,157,118,125,13,64,2,8
04,新竹縣,竹北市,044527,縣立仁愛國中,11,14,14,153,136,210,195,204,195,218,176,30,75,0,14
04,新竹縣,竹東鎮,044528,縣立自強國中,10,12,10,116,109,145,163,143,147,158,136,16,74,1,9
04,新竹縣,竹北市,044529,縣立成功國中,18,24,19,271,238,364,330,286,253,249,242,23,138,2,12
04,新竹縣,竹北市,044530,縣立東興國中,20,20,22,275,279,288,263,311,283,331,297,47,113,4,12
04,新竹縣,新埔鎮,044531,縣立北平華德福實驗學校(國中),1,1,1,6,3,9,4,4,8,4,6,2,7,0,4
04,新竹縣,竹北市,044532,縣立勝利國中,15,0,0,179,207,0,0,0,0,0,0,9,29,0,3
05,苗栗縣,卓蘭鎮,050314,國立卓蘭高中附設國中部,3,3,4,29,29,24,39,39,31,34,30,0,0,0,0
05,苗栗縣,竹南鎮,051302,私立君毅高中附設國中部,7,7,7,177,111,166,121,154,128,158,118,0,0,0,0
05,苗栗縣,苗栗市,051306,私立建台高中附設國中部,5,6,7,124,77,133,125,155,124,131,99,0,0,0,0
05,苗栗縣,卓蘭鎮,051307,私立全人實驗高中附設國中部,1,1,1,2,0,5,3,4,2,3,4,0,0,0,0
05,苗栗縣,三義鄉,054308,縣立三義高中附設國中部,3,4,4,39,35,47,52,58,41,62,44,0,0,0,0
05,苗栗縣,苑裡鎮,054309,縣立苑裡高中附設國中部,9,9,11,114,112,137,112,133,125,124,155,0,0,0,0
05,苗栗縣,頭份市,054317,縣立興華高中附設國中部,6,8,8,80,78,110,104,112,112,94,83,0,0,0,0
05,苗栗縣,竹南鎮,054333,縣立大同高中附設國中部,3,3,3,34,39,39,28,33,31,38,37,0,0,0,0
05,苗栗縣,苗栗市,054501,縣立苗栗國中,5,5,4,35,25,48,37,33,38,38,42,18,30,1,4
05,苗栗縣,苗栗市,054502,縣立大倫國中,5,6,6,53,54,77,63,78,71,84,73,16,38,0,6
05,苗栗縣,苗栗市,054503,縣立明仁國中,13,14,15,176,167,175,195,199,196,220,191,36,75,2,8
05,苗栗縣,頭屋鄉,054504,縣立頭屋國中,3,4,4,34,22,48,25,48,25,39,24,16,13,0,4
05,苗栗縣,公館鄉,054505,縣立公館國中,9,9,9,117,128,130,126,133,109,117,106,24,48,3,5
05,苗栗縣,公館鄉,054506,縣立鶴岡國中,1,2,3,15,9,16,12,22,16,25,18,3,14,1,2
05,苗栗縣,銅鑼鄉,054507,縣立文林國中,5,4,4,45,31,35,36,55,41,31,33,7,28,2,3
05,苗栗縣,苑裡鎮,054510,縣立致民國中,3,3,4,31,22,33,16,35,33,48,47,8,22,1,5
05,苗栗縣,通霄鎮,054511,縣立通霄國中,4,5,5,41,45,61,46,48,69,72,68,20,26,2,5
05,苗栗縣,通霄鎮,054512,縣立南和國中,1,1,1,3,4,8,6,2,7,4,5,5,9,0,2
05,苗栗縣,通霄鎮,054513,縣立烏眉國中,3,2,2,20,7,16,17,21,13,28,30,5,17,0,3
05,苗栗縣,通霄鎮,054514,縣立啟新國中,1,1,1,10,7,4,11,8,9,13,19,6,7,1,2
05,苗栗縣,西湖鄉,054515,縣立西湖國中,1,2,1,14,11,15,10,8,9,18,15,8,7,0,3
05,苗栗縣,頭份市,054516,縣立頭份國中,12,12,10,164,156,162,161,160,140,176,155,25,64,0,8
05,苗栗縣,頭份市,054518,縣立文英國中,2,2,3,23,19,26,26,37,28,27,22,7,18,1,3
05,苗栗縣,竹南鎮,054519,縣立竹南國中,11,12,12,145,139,168,170,167,153,166,171,29,67,0,9
05,苗栗縣,竹南鎮,054520,縣立照南國中,16,17,17,215,229,264,232,232,245,255,224,34,88,0,12
05,苗栗縣,三灣鄉,054521,縣立三灣國中,1,1,2,11,12,13,11,18,19,20,17,6,12,1,2
05,苗栗縣,南庄鄉,054522,縣立南庄國中,2,2,2,14,13,15,18,19,15,31,25,7,11,1,4
05,苗栗縣,造橋鄉,054523,縣立造橋國中,2,2,2,16,13,21,16,17,18,15,12,6,14,1,2
05,苗栗縣,造橋鄉,054524,縣立大西國中,1,1,1,11,10,10,14,14,13,24,13,6,10,2,2
05,苗栗縣,後龍鎮,054525,縣立後龍國中,2,3,3,21,22,27,29,35,33,44,41,8,12,2,2
05,苗栗縣,後龍鎮,054526,縣立維真國中,4,5,5,38,35,42,44,54,49,41,45,11,28,1,5
05,苗栗縣,大湖鄉,054527,縣立大湖國中,1,1,2,12,10,6,16,17,18,23,16,9,8,1,2
05,苗栗縣,大湖鄉,054528,縣立南湖國中,2,2,2,17,11,21,15,30,19,23,24,10,11,2,1
05,苗栗縣,獅潭鄉,054529,縣立獅潭國中,1,1,1,3,7,5,2,11,9,7,5,6,6,0,3
05,苗栗縣,泰安鄉,054531,縣立泰安國中(小),1,1,1,3,5,9,4,11,3,5,3,5,6,3,2
05,苗栗縣,頭份市,054532,縣立建國國中,10,12,12,127,118,154,140,156,145,153,157,24,63,3,6
05,苗栗縣,通霄鎮,054534,縣立福興武術國中(小),2,2,2,18,4,17,4,20,8,16,7,7,11,1,4
05,苗栗縣,後龍鎮,054535,縣立新港國中(小),3,3,3,39,27,39,35,38,25,41,32,10,15,2,3
06,臺中市,大雅區,060323,國立中科實中附設國中部,5,5,5,67,58,68,59,62,63,66,54,0,0,0,0
06,臺中市,潭子區,061301,私立常春藤高中附設國中部,2,2,2,45,40,39,46,40,42,37,31,0,0,0,0
06,臺中市,大里區,061310,私立大明高中附設國中部,2,2,2,23,33,30,18,44,22,37,45,0,0,0,0
06,臺中市,烏日區,061313,私立明道高中附設國中部,20,20,20,506,377,604,377,557,418,562,414,0,0,0,0
06,臺中市,大里區,061314,私立僑泰中學附設國中部,7,7,7,149,104,156,120,162,111,162,121,0,0,0,0
06,臺中市,太平區,061315,私立華盛頓高中附設國中部,6,6,6,161,112,148,104,150,122,151,111,0,0,0,0
06,臺中市,潭子區,061317,私立弘文高中附設國中部,7,8,8,206,141,214,151,223,173,218,160,0,0,0,0
06,臺中市,大里區,061318,私立立人高中附設國中部,5,6,6,107,74,131,95,102,86,152,108,0,0,0,0
06,臺中市,烏日區,061322,私立華德福大地實驗教育學校國中部,1,1,1,10,6,7,4,3,5,10,6,0,0,0,0
06,臺中市,梧棲區,063501,市立善水國中(小),1,1,1,0,0,0,0,0,0,0,0,7,5,1,2
06,臺中市,后里區,064308,市立后綜高中附設國中部,11,10,11,135,117,135,129,132,149,132,129,0,0,0,0
06,臺中市,大里區,064324,市立大里高中附設國中部,7,7,6,66,49,95,91,62,72,94,73,0,0,0,0
06,臺中市,新社區,064328,市立新社高中附設國中部,6,6,6,61,56,82,63,88,71,73,87,0,0,0,0
06,臺中市,太平區,064336,市立長億高中附設國中部,11,12,11,152,141,166,162,162,156,162,157,0,0,0,0
06,臺中市,梧棲區,064342,市立中港高中附設國中部,11,11,11,204,171,182,189,170,186,178,175,0,0,0,0
06,臺中市,龍井區,064350,市立龍津高中附設國中部,8,8,8,100,91,113,101,97,103,111,104,0,0,0,0
06,臺中市,神岡區,064406,市立神岡高工附設國中部,9,8,9,109,70,117,82,132,110,125,97,0,0,0,0
06,臺中市,豐原區,064501,市立豐原國中,12,11,14,143,133,159,132,180,165,144,158,32,63,5,6
06,臺中市,豐原區,064502,市立豐東國中,22,20,22,271,275,292,273,313,313,302,325,44,117,2,10
06,臺中市,豐原區,064503,市立豐南國中,17,18,18,187,188,250,238,228,246,224,237,42,89,3,9
06,臺中市,潭子區,064504,市立潭子國中,9,9,8,69,72,104,91,86,100,108,124,20,42,2,6
06,臺中市,大雅區,064505,市立大雅國中,14,14,15,165,159,164,177,177,190,185,197,40,76,2,10
06,臺中市,后里區,064507,市立后里國中,7,6,7,69,57,77,62,81,81,84,85,17,33,1,7
06,臺中市,外埔區,064509,市立外埔國中,5,6,6,57,46,56,52,68,53,61,68,16,30,2,4
06,臺中市,大甲區,064510,市立大甲國中,17,18,17,187,196,244,206,229,214,225,198,37,97,3,9
06,臺中市,大甲區,064511,市立日南國中,9,8,8,95,74,113,96,115,87,115,108,19,43,2,5
06,臺中市,大安區,064512,市立大安國中,3,3,3,13,10,21,11,21,26,21,21,10,18,1,5
06,臺中市,清水區,064513,市立清水國中,21,17,19,253,233,239,248,273,258,292,270,45,100,2,11
06,臺中市,清水區,064514,市立清泉國中,5,4,6,39,40,43,45,58,57,55,50,14,26,4,3
06,臺中市,沙鹿區,064515,市立沙鹿國中,19,18,20,232,222,252,231,236,235,263,244,48,89,2,10
06,臺中市,梧棲區,064516,市立梧棲國中,8,6,9,70,47,66,61,72,93,99,106,24,33,3,5
06,臺中市,龍井區,064517,市立龍井國中,6,5,6,75,55,75,45,87,71,80,76,14,30,1,6
06,臺中市,龍井區,064518,市立四箴國中,8,9,7,83,79,125,99,93,83,113,84,14,50,2,6
06,臺中市,大肚區,064519,市立大道國中,10,11,13,111,100,124,119,133,131,123,134,28,63,2,6
06,臺中市,烏日區,064520,市立烏日國中,5,4,4,52,45,60,46,50,45,55,48,10,22,0,7
06,臺中市,烏日區,064521,市立溪南國中,4,4,5,26,24,37,28,47,36,40,34,13,18,3,3
06,臺中市,霧峰區,064522,市立霧峰國中,5,5,5,29,30,43,35,37,54,48,49,13,24,1,7
06,臺中市,霧峰區,064523,市立光復國中(小),10,10,10,128,109,147,130,152,125,141,123,29,46,3,6
06,臺中市,太平區,064525,市立太平國中,10,10,11,84,79,138,113,133,130,138,139,25,57,2,7
06,臺中市,太平區,064526,市立中平國中,8,9,11,101,80,89,99,126,87,94,86,25,50,3,6
06,臺中市,石岡區,064527,市立石岡國中,5,4,5,39,24,37,36,58,42,53,38,13,31,2,6
06,臺中市,東勢區,064529,市立東勢國中,13,11,13,112,129,149,117,153,158,165,165,30,67,3,6
06,臺中市,東勢區,064530,市立東華國中,3,3,3,22,15,14,21,16,19,27,13,15,15,3,2
06,臺中市,東勢區,064531,市立東新國中,3,3,4,9,8,10,13,27,14,23,12,11,24,4,2
06,臺中市,大里區,064532,市立成功國中,20,17,18,224,198,234,229,251,224,272,249,38,96,3,10
06,臺中市,和平區,064533,市立和平國中,2,2,2,9,3,6,8,7,11,7,8,8,12,3,1
06,臺中市,沙鹿區,064534,市立北勢國中,7,6,7,88,77,85,82,108,72,93,83,17,35,1,6
06,臺中市,沙鹿區,064535,市立鹿寮國中,11,12,12,175,166,190,172,195,183,164,176,24,63,2,7
06,臺中市,大里區,064537,市立光榮國中,18,17,16,165,179,219,236,211,221,226,259,48,87,0,12
06,臺中市,潭子區,064538,市立潭秀國中,12,12,13,164,156,170,135,170,171,188,168,28,65,3,7
06,臺中市,大甲區,064539,市立順天國中,11,11,12,123,122,129,124,165,135,119,127,31,61,1,8
06,臺中市,清水區,064540,市立清海國中,2,2,2,13,9,8,11,12,10,12,10,8,8,0,5
06,臺中市,大雅區,064541,市立大華國中,18,16,18,245,191,250,210,244,235,240,255,35,94,3,9
06,臺中市,太平區,064543,市立新光國中,17,16,17,229,195,238,219,229,242,234,227,33,88,3,10
06,臺中市,大里區,064544,市立光正國中,8,8,9,89,89,107,93,108,106,107,115,22,41,2,6
06,臺中市,豐原區,064545,市立豐陽國中,8,8,9,74,77,91,94,97,91,99,99,25,42,1,7
06,臺中市,烏日區,064546,市立光德國中,13,14,14,179,166,195,167,190,173,190,164,33,71,3,9
06,臺中市,大里區,064547,市立立新國中,7,5,7,53,48,77,40,81,69,73,55,21,31,3,5
06,臺中市,大里區,064548,市立爽文國中,16,16,16,203,225,220,217,251,235,237,239,38,84,1,11
06,臺中市,沙鹿區,064549,市立公明國中,3,3,3,25,10,32,34,29,22,28,38,11,11,3,2
06,臺中市,神岡區,064551,市立神圳國中,7,6,6,85,80,82,69,82,78,86,86,18,31,3,5
06,臺中市,和平區,064552,市立梨山國中(小),2,2,2,5,8,9,7,8,10,10,6,10,9,1,4
07,彰化縣,彰化市,071311,私立精誠高中附設國中部,13,13,13,360,259,365,270,353,292,358,250,0,0,0,0
07,彰化縣,田中鎮,071317,私立文興高中附設國中部,7,7,7,166,162,165,129,161,119,175,150,0,0,0,0
07,彰化縣,彰化市,071318,私立正德高中附設國中部,1,1,1,2,4,6,1,1,1,1,3,0,0,0,0
07,彰化縣,彰化市,074308,縣立彰化藝術高中附設國中部,5,6,6,45,37,50,48,48,42,45,40,0,0,0,0
07,彰化縣,二林鎮,074313,縣立二林高中附設國中部,9,8,11,93,100,97,116,142,118,115,119,0,0,0,0
07,彰化縣,和美鎮,074323,縣立和美高中附設國中部,12,13,13,155,138,185,179,196,163,200,167,0,0,0,0
07,彰化縣,田中鎮,074328,縣立田中高中附設國中部,7,9,10,84,86,122,123,133,120,142,134,0,0,0,0
07,彰化縣,溪湖鎮,074339,縣立成功高中附設國中部,6,8,8,80,70,106,97,96,101,107,86,0,0,0,0
07,彰化縣,北斗鎮,074501,縣立北斗國中,6,8,8,86,84,117,86,133,102,120,100,21,40,2,5
07,彰化縣,福興鄉,074502,縣立鹿港國中,16,19,19,229,210,285,242,282,229,255,229,41,89,4,8
07,彰化縣,鹿港鎮,074503,縣立鹿鳴國中,8,9,9,97,99,122,107,97,115,130,111,29,42,2,5
07,彰化縣,線西鄉,074504,縣立線西國中,4,4,5,57,53,62,53,82,52,67,62,18,20,1,6
07,彰化縣,彰化市,074505,縣立陽明國中,13,13,14,188,174,168,170,200,178,227,177,36,70,5,7
07,彰化縣,彰化市,074506,縣立彰安國中,8,10,9,88,98,99,133,107,103,125,125,21,52,2,7
07,彰化縣,彰化市,074507,縣立彰德國中,7,6,6,82,55,93,73,99,64,76,92,10,39,4,4
07,彰化縣,芬園鄉,074509,縣立芬園國中,4,3,3,45,39,46,33,50,24,44,63,10,16,3,3
07,彰化縣,員林市,074510,縣立員林國中,12,15,16,178,141,215,221,228,199,208,183,32,72,0,11
07,彰化縣,員林市,074511,縣立明倫國中,6,7,7,85,83,102,88,92,112,105,115,17,42,4,3
07,彰化縣,二林鎮,074512,縣立萬興國中,2,2,2,16,20,23,21,17,21,21,11,5,16,0,4
07,彰化縣,竹塘鄉,074514,縣立竹塘國中,7,7,7,98,83,117,92,96,99,92,95,25,32,3,4
07,彰化縣,大城鄉,074515,縣立大城國中,2,3,3,26,22,43,30,39,38,38,37,10,17,3,4
07,彰化縣,芳苑鄉,074516,縣立草湖國中,3,2,3,28,41,27,24,35,28,46,27,10,17,1,6
07,彰化縣,芳苑鄉,074517,縣立芳苑國中,3,3,2,43,34,37,31,28,25,40,24,9,17,3,2
07,彰化縣,溪湖鎮,074518,縣立溪湖國中,15,15,17,201,194,205,209,232,228,214,214,50,64,1,9
07,彰化縣,埔鹽鄉,074519,縣立埔鹽國中,4,4,5,49,47,53,48,55,45,81,60,15,22,1,6
07,彰化縣,埔心鄉,074520,縣立埔心國中,4,5,5,47,46,59,53,62,48,48,64,13,27,2,5
07,彰化縣,福興鄉,074521,縣立福興國中,9,10,9,111,109,125,133,119,114,176,122,30,41,3,6
07,彰化縣,秀水鄉,074522,縣立秀水國中,11,11,13,158,138,157,143,191,160,202,181,26,68,3,8
07,彰化縣,伸港鄉,074524,縣立伸港國中,9,11,10,127,114,155,138,154,129,148,127,30,44,2,8
07,彰化縣,大村鄉,074525,縣立大村國中,5,5,5,58,63,77,66,68,67,68,78,16,25,2,5
07,彰化縣,花壇鄉,074526,縣立花壇國中,8,6,8,86,85,82,88,102,102,112,78,20,36,2,6
07,彰化縣,永靖鄉,074527,縣立永靖國中,10,11,11,140,117,182,109,171,122,163,130,33,45,2,8
07,彰化縣,二水鄉,074529,縣立二水國中,2,2,2,11,7,16,14,23,15,30,12,11,10,2,3
07,彰化縣,社頭鄉,074530,縣立社頭國中,7,8,9,86,85,102,102,126,102,106,84,18,46,1,8
07,彰化縣,田尾鄉,074531,縣立田尾國中,5,7,6,79,40,85,68,73,63,99,77,12,39,0,7
07,彰化縣,溪州鄉,074532,縣立溪州國中,3,4,4,50,31,52,39,53,38,59,53,16,18,3,5
07,彰化縣,溪州鄉,074533,縣立溪陽國中,3,2,3,32,28,27,31,35,32,41,39,9,17,2,4
07,彰化縣,埤頭鄉,074534,縣立埤頭國中,5,7,7,53,54,103,78,94,78,106,94,21,33,1,7
07,彰化縣,和美鎮,074535,縣立和群國中,10,9,10,143,106,142,117,121,132,147,121,25,46,0,7
07,彰化縣,員林市,074536,縣立大同國中,23,23,23,311,278,312,322,300,333,342,316,61,108,2,14
07,彰化縣,二林鎮,074537,縣立原斗國中(小),1,1,1,5,9,4,8,10,9,11,17,4,9,1,3
07,彰化縣,彰化市,074538,縣立彰興國中,18,18,18,231,259,266,274,260,274,295,231,38,93,3,9
