縣市代碼,縣市名稱,鄉鎮市區,學校代碼,學校名稱,班級數7年級,班級數8年級,班級數9年級,學生數7年級男,學生數7年級女,學生數8年級男,學生數8年級女,學生數9年級男,學生數9年級女,上學年男畢業生,上學年女畢業生,男專任教師,女專任教師,男職員,女職員
07,彰化縣,彰化市,074540,縣立彰泰國中,18,20,21,254,243,287,269,304,281,313,241,37,106,2,11
07,彰化縣,彰化市,074541,縣立信義國中(小),4,4,4,49,47,63,47,49,66,54,38,12,19,4,6
07,彰化縣,鹿港鎮,074542,縣立鹿江國際國中(小),3,3,3,37,43,44,34,41,36,41,36,7,19,0,2
07,彰化縣,芳苑鄉,074543,縣立民權華德福實驗國中(小),1,1,1,5,7,3,4,2,4,1,5,3,4,0,0
07,彰化縣,田中鎮,07C301,勵志中學附設國中部,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0
08,南投縣,魚池鄉,081312,私立三育高中附設國中部,1,1,1,11,5,17,13,24,16,23,13,0,0,0,0
08,南投縣,名間鄉,081313,私立弘明實驗高中國中部,2,2,2,24,24,16,19,21,16,17,17,0,0,0,0
08,南投縣,埔里鎮,081314,私立普台中學國中部,6,6,6,84,91,90,70,109,64,113,69,0,0,0,0
08,南投縣,草屯鎮,081409,私立同德高中附設國中部,1,1,0,12,7,7,5,0,0,0,0,0,0,0,0
08,南投縣,埔里鎮,081502,私立均頭國中(小),2,2,2,44,29,38,16,44,22,47,25,12,8,6,9
08,南投縣,草屯鎮,084309,縣立旭光高中附設國中部,7,10,12,87,96,123,123,130,150,151,148,0,0,0,0
08,南投縣,南投市,084501,縣立南投國中,8,8,8,91,99,101,100,100,98,129,136,24,41,2,8
08,南投縣,南投市,084502,縣立南崗國中,11,9,12,148,140,125,112,145,134,122,109,35,54,2,8
08,南投縣,南投市,084503,縣立中興國中,15,18,18,228,191,287,211,279,221,268,225,45,87,5,10
08,南投縣,南投市,084504,縣立鳳鳴國中,1,1,1,3,4,5,5,8,2,8,8,5,5,1,3
08,南投縣,埔里鎮,084505,縣立埔里國中,11,10,12,126,136,90,134,149,148,135,125,35,67,3,10
08,南投縣,埔里鎮,084506,縣立大成國中,6,6,6,66,57,63,70,75,77,57,67,23,31,2,6
08,南投縣,埔里鎮,084507,縣立宏仁國中,10,12,11,135,131,157,159,148,165,187,163,37,57,1,10
08,南投縣,草屯鎮,084508,縣立草屯國中,12,13,12,166,140,165,168,148,147,176,185,24,71,4,9
08,南投縣,草屯鎮,084510,縣立日新國中,2,3,3,19,24,35,30,35,26,30,42,11,9,0,5
08,南投縣,竹山鎮,084511,縣立竹山國中,6,7,6,72,76,78,85,77,86,84,74,19,34,1,7
08,南投縣,竹山鎮,084512,縣立延和國中,6,7,9,80,77,90,81,115,99,100,121,25,36,3,5
08,南投縣,竹山鎮,084513,縣立社寮國中,1,1,1,9,6,3,5,9,8,5,7,3,9,0,4
08,南投縣,竹山鎮,084514,縣立瑞竹國中,1,1,1,2,1,1,2,3,4,6,7,5,6,1,3
08,南投縣,集集鎮,084515,縣立集集國中,1,2,2,7,16,22,18,17,15,11,16,4,15,2,3
08,南投縣,名間鄉,084516,縣立名間國中,3,4,4,42,32,42,42,47,42,55,48,12,20,0,7
08,南投縣,名間鄉,084517,縣立三光國中,3,4,4,52,20,41,36,51,25,43,36,10,25,1,5
08,南投縣,鹿谷鄉,084518,縣立鹿谷國中,1,1,2,12,9,16,8,13,12,24,11,10,7,2,2
08,南投縣,鹿谷鄉,084519,縣立瑞峰國中,1,1,1,2,0,4,2,2,5,1,2,3,9,0,4
08,南投縣,中寮鄉,084520,縣立中寮國中,1,1,1,9,12,11,10,11,13,16,17,4,8,1,4
08,南投縣,中寮鄉,084521,縣立爽文國中,2,2,2,19,17,28,14,18,20,17,16,11,9,0,4
08,南投縣,魚池鄉,084522,縣立魚池國中,2,2,2,15,17,13,16,21,14,14,15,5,16,0,4
08,南投縣,魚池鄉,084523,縣立明潭國中,1,1,1,7,0,5,2,7,7,4,3,4,8,1,2
08,南投縣,國姓鄉,084524,縣立國姓國中,2,2,2,18,17,26,21,24,21,24,29,9,12,1,4
08,南投縣,國姓鄉,084525,縣立北梅國中,1,1,1,16,9,7,3,4,6,10,11,3,9,0,4
08,南投縣,國姓鄉,084526,縣立北山國中,1,1,1,2,6,10,9,5,6,12,13,5,7,2,2
08,南投縣,水里鄉,084527,縣立水里國中,4,4,5,47,53,52,59,62,51,64,50,11,25,3,4
08,南投縣,水里鄉,084528,縣立民和國中,1,1,1,13,8,6,8,13,9,11,16,6,9,2,2
08,南投縣,信義鄉,084529,縣立信義國中,1,1,2,17,8,6,13,13,11,9,12,7,10,2,3
08,南投縣,信義鄉,084530,縣立同富國中,2,2,1,18,16,16,14,16,9,20,25,11,8,2,3
08,南投縣,仁愛鄉,084531,縣立仁愛國中,2,2,2,24,13,18,20,28,22,15,20,12,9,2,3
08,南投縣,南投市,084532,縣立營北國中,4,5,6,61,39,75,29,63,75,54,42,13,27,1,6
09,雲林縣,土庫鎮,091307,私立永年高中附設國中部,2,4,3,50,28,71,48,56,32,66,28,0,0,0,0
09,雲林縣,斗六市,091308,私立正心高中附設國中部,11,11,11,203,148,210,167,225,181,272,200,0,0,0,0
09,雲林縣,四湖鄉,091311,私立文生高中附設國中部,2,2,2,45,32,56,34,55,39,52,37,0,0,0,0
09,雲林縣,虎尾鎮,091316,私立揚子高中附設國中部,3,4,5,84,55,121,58,147,71,150,72,0,0,0,0
09,雲林縣,古坑鄉,091319,私立福智高中附設國中部,2,3,3,31,22,39,55,48,55,34,48,0,0,0,0
09,雲林縣,斗六市,091320,私立維多利亞高中附設國中部,2,2,2,30,25,27,23,41,31,42,34,0,0,0,0
09,雲林縣,林內鄉,091502,私立淵明國中(代用),10,9,10,156,84,160,88,171,105,167,107,23,41,2,6
09,雲林縣,西螺鎮,091503,私立東南國中(代用),18,18,18,29,445,33,471,34,456,22,450,48,62,1,9
09,雲林縣,古坑鄉,091506,私立福智實驗國中,2,1,1,29,25,25,0,24,0,10,0,5,8,0,2
09,雲林縣,斗南鎮,094301,縣立斗南高中附設國中部,8,7,8,98,68,108,69,105,93,127,104,0,0,0,0
09,雲林縣,麥寮鄉,094307,縣立麥寮高中附設國中部,9,9,10,129,107,139,86,147,120,135,141,0,0,0,0
09,雲林縣,古坑鄉,094308,縣立古坑華德福實驗高中附設國中部,2,2,2,14,15,12,13,20,9,18,8,0,0,0,0
09,雲林縣,水林鄉,094326,縣立蔦松高中附設國中部,4,4,4,21,24,18,48,36,49,25,50,0,0,0,0
09,雲林縣,斗南鎮,094502,縣立東明國中,5,6,6,56,40,66,51,65,71,59,54,17,30,3,5
09,雲林縣,大埤鄉,094503,縣立大埤國中,3,4,3,36,30,36,35,39,39,37,41,12,17,1,5
09,雲林縣,四湖鄉,094504,縣立飛沙國中,2,2,2,13,15,19,17,13,18,14,19,5,14,2,3
09,雲林縣,四湖鄉,094505,縣立四湖國中,2,1,1,8,8,11,11,13,10,21,18,5,10,1,3
09,雲林縣,水林鄉,094506,縣立水林國中,3,2,2,22,26,34,16,25,26,29,33,8,16,0,5
09,雲林縣,二崙鄉,094508,縣立二崙國中,6,6,6,83,55,85,47,88,54,106,57,21,35,4,4
09,雲林縣,褒忠鄉,094509,縣立褒忠國中,2,2,2,26,10,20,13,19,12,23,11,10,8,0,4
09,雲林縣,莿桐鄉,094510,縣立莿桐國中,4,4,4,49,21,53,24,39,31,50,49,11,23,2,5
09,雲林縣,崙背鄉,094511,縣立崙背國中,6,5,7,63,52,79,61,89,74,99,74,19,28,2,6
09,雲林縣,古坑鄉,094512,縣立古坑國中(小),3,3,4,25,9,18,17,34,20,33,18,6,20,1,7
09,雲林縣,東勢鄉,094513,縣立東勢國中,3,2,2,20,14,22,17,29,23,40,32,9,14,1,4
09,雲林縣,元長鄉,094514,縣立元長國中,3,3,3,38,25,38,34,33,42,41,35,10,14,0,5
09,雲林縣,斗六市,094515,縣立斗六國中,18,20,21,297,262,305,316,329,301,278,266,46,111,3,11
09,雲林縣,斗六市,094516,縣立雲林國中,9,7,8,64,91,94,69,92,91,115,94,23,41,1,9
09,雲林縣,虎尾鎮,094517,縣立虎尾國中,3,3,4,36,32,42,30,48,38,54,38,12,18,0,5
09,雲林縣,虎尾鎮,094518,縣立崇德國中,13,11,13,173,109,177,155,170,155,184,156,41,56,2,13
09,雲林縣,西螺鎮,094519,縣立西螺國中,5,5,6,104,7,102,11,111,6,127,7,22,24,2,6
09,雲林縣,北港鎮,094520,縣立北港國中,6,4,4,32,51,57,46,63,50,73,50,13,24,2,6
09,雲林縣,北港鎮,094521,縣立建國國中,11,10,11,142,152,152,142,163,137,150,161,27,55,4,7
09,雲林縣,口湖鄉,094522,縣立宜梧國中,2,2,2,6,9,11,16,21,11,21,12,9,10,2,2
09,雲林縣,口湖鄉,094523,縣立口湖國中,3,2,3,31,9,31,19,28,22,45,30,12,13,2,3
09,雲林縣,臺西鄉,094524,縣立臺西國中,4,3,3,34,26,48,29,44,35,61,39,15,17,2,5
09,雲林縣,土庫鎮,094525,縣立土庫國中,8,8,8,86,79,96,108,102,105,108,95,22,35,1,8
09,雲林縣,古坑鄉,094527,縣立東和國中,5,5,4,45,45,63,35,35,44,53,39,11,26,0,8
09,雲林縣,土庫鎮,094528,縣立馬光國中,4,4,4,41,29,62,32,62,32,37,33,7,28,2,5
09,雲林縣,斗六市,094529,縣立石榴國中,3,2,3,17,24,30,23,29,30,38,23,12,11,0,5
09,雲林縣,林內鄉,094530,縣立林內國中,3,3,3,20,22,23,35,41,24,22,28,13,16,1,4
09,雲林縣,虎尾鎮,094543,縣立東仁國中,5,5,5,86,64,68,80,80,73,80,70,12,28,2,5
09,雲林縣,古坑鄉,094544,縣立樟湖生態國中(小),2,2,2,16,11,19,13,22,9,14,10,6,12,3,1
10,嘉義縣,大林鎮,101303,私立同濟高中附設國中部,0,1,1,0,0,9,9,16,5,22,7,0,0,0,0
10,嘉義縣,民雄鄉,101304,私立協同高中附設國中部,10,10,10,218,194,227,173,224,183,205,171,0,0,0,0
10,嘉義縣,竹崎鄉,104319,縣立竹崎高中附設國中部,7,7,7,101,66,75,78,72,80,96,80,0,0,0,0
10,嘉義縣,太保市,104326,縣立永慶高中附設國中部,6,6,6,87,78,77,87,90,72,80,74,0,0,0,0
10,嘉義縣,朴子市,104501,縣立朴子國中,7,8,8,13,137,27,159,22,174,25,171,19,40,3,5
10,嘉義縣,朴子市,104502,縣立東石國中,7,8,9,142,25,188,15,165,15,197,12,17,46,1,8
10,嘉義縣,布袋鎮,104503,縣立布袋國中,2,2,2,13,10,12,16,19,13,19,22,5,15,3,1
10,嘉義縣,東石鄉,104504,縣立過溝國中,2,2,3,26,12,21,16,35,17,16,22,11,12,0,4
10,嘉義縣,大林鎮,104505,縣立大林國中,6,8,7,86,67,74,83,82,81,96,85,20,36,0,7
10,嘉義縣,新港鄉,104506,縣立新港國中,9,9,12,96,111,113,118,160,144,155,154,23,56,2,9
10,嘉義縣,民雄鄉,104507,縣立民雄國中,11,12,12,113,129,151,145,141,156,177,153,34,62,2,9
10,嘉義縣,民雄鄉,104508,縣立大吉國中,4,4,4,63,40,49,38,52,40,50,36,11,28,0,4
10,嘉義縣,六腳鄉,104509,縣立六嘉國中,2,2,3,17,22,22,25,41,25,30,28,10,16,3,2
10,嘉義縣,太保市,104511,縣立太保國中,3,4,4,35,22,38,34,52,33,37,57,7,24,0,6
10,嘉義縣,太保市,104512,縣立嘉新國中,4,5,5,53,46,73,36,61,66,73,59,13,22,1,5
10,嘉義縣,溪口鄉,104513,縣立溪口國中,2,2,2,20,16,19,13,28,17,12,24,10,11,0,4
10,嘉義縣,鹿草鄉,104514,縣立鹿草國中,2,3,3,25,18,32,29,27,29,32,37,9,13,1,3
10,嘉義縣,東石鄉,104515,縣立東榮國中,2,2,2,17,11,20,15,20,9,23,16,6,14,1,2
10,嘉義縣,水上鄉,104516,縣立水上國中,5,7,6,67,55,79,59,73,65,81,61,14,34,2,3
10,嘉義縣,水上鄉,104517,縣立忠和國中,4,3,4,65,28,47,34,49,43,58,47,12,24,3,4
10,嘉義縣,中埔鄉,104518,縣立中埔國中,4,5,6,51,39,44,39,52,57,55,50,14,23,1,5
10,嘉義縣,竹崎鄉,104520,縣立昇平國中,1,2,2,12,12,13,19,18,19,23,27,6,11,2,2
10,嘉義縣,義竹鄉,104521,縣立義竹國中,5,5,5,38,38,45,41,39,49,50,48,19,26,1,5
10,嘉義縣,番路鄉,104522,縣立民和國中,3,4,4,17,12,26,12,21,21,36,14,14,22,2,2
10,嘉義縣,梅山鄉,104523,縣立梅山國中,4,4,5,37,33,38,40,50,43,46,42,15,23,1,4
10,嘉義縣,大埔鄉,104524,縣立大埔國中(小),1,1,1,9,2,8,5,3,6,5,3,7,6,0,5
10,嘉義縣,阿里山鄉,104526,縣立阿里山國中(小),1,1,1,7,6,4,5,2,3,9,5,5,7,3,3
10,嘉義縣,阿里山鄉,104527,縣立豐山實驗國中(小),1,1,1,1,1,2,4,4,3,1,0,4,8,0,2
11,臺南市,新市區,110328,國立南科高級實驗中學附設國中部,9,9,9,139,113,118,130,135,111,134,112,0,0,0,0
11,臺南市,新營區,111313,私立南光高中附設國中,6,7,7,151,116,147,151,156,131,152,156,0,0,0,0
11,臺南市,西港區,111320,私立港明高中附設國中,12,12,12,324,213,301,255,295,241,257,203,0,0,0,0
11,臺南市,新營區,111321,私立興國高中附設國中,5,6,5,105,78,117,112,126,94,119,77,0,0,0,0
11,臺南市,鹽水區,111322,私立明達高中附設國中,2,2,2,29,25,32,23,35,33,40,31,0,0,0,0
11,臺南市,麻豆區,111323,方濟會學校財團法人臺南市黎明高中附設國中部,8,9,7,195,148,210,207,175,142,181,159,0,0,0,0
11,臺南市,七股區,111502,私立昭明國中(代用),9,9,9,141,110,158,147,163,146,157,150,26,33,5,4
11,臺南市,永康區,113501,市立鹽行國中,5,5,2,61,54,90,56,25,26,0,0,9,21,1,4
11,臺南市,永康區,114306,市立大灣高中附設國中,13,16,18,202,147,226,201,266,228,270,194,0,0,0,0
11,臺南市,永康區,114307,市立永仁高中附設國中部,8,8,8,64,67,75,79,79,78,66,76,0,0,0,0
11,臺南市,仁德區,114501,市立仁德國中,8,8,8,91,94,92,101,99,83,109,75,17,48,3,5
11,臺南市,仁德區,114502,市立仁德文賢國中,2,3,3,29,21,33,35,41,26,27,27,6,18,0,5
11,臺南市,歸仁區,114503,市立歸仁國中,11,15,15,165,136,199,202,225,198,223,208,34,72,2,10
11,臺南市,關廟區,114504,市立關廟國中,5,6,7,63,56,73,84,70,81,71,82,13,31,1,6
11,臺南市,永康區,114505,市立永康國中,14,15,19,167,176,202,215,245,240,229,244,33,92,2,11
11,臺南市,龍崎區,114508,市立龍崎國中,1,1,1,5,5,7,6,11,7,6,9,6,5,0,4
11,臺南市,新化區,114509,市立新化國中,8,8,9,81,85,87,90,122,99,117,120,19,50,1,9
11,臺南市,善化區,114510,市立善化國中,5,7,8,62,56,93,82,103,107,98,99,14,39,4,3
11,臺南市,玉井區,114511,市立玉井國中,2,3,4,23,25,45,42,52,29,42,35,8,17,2,4
11,臺南市,山上區,114512,市立山上國中,1,1,1,12,10,11,15,10,7,9,6,6,4,0,4
11,臺南市,安定區,114513,市立安定國中,4,5,5,43,39,63,60,77,52,65,68,18,18,2,4
11,臺南市,楠西區,114514,市立楠西國中,2,2,2,18,9,18,14,19,17,22,23,10,8,0,4
11,臺南市,新市區,114515,市立新市國中,8,8,9,86,92,97,84,108,97,103,111,19,46,1,7
11,臺南市,南化區,114516,市立南化國中,1,1,1,12,13,12,12,14,5,12,8,6,6,0,3
11,臺南市,左鎮區,114517,市立左鎮國中,1,1,1,12,6,11,6,16,7,14,9,5,7,0,3
11,臺南市,麻豆區,114518,市立麻豆國中,7,8,9,83,88,101,93,89,101,108,139,23,47,2,7
11,臺南市,下營區,114519,市立下營國中,4,3,3,31,29,36,40,41,28,55,49,11,15,1,5
11,臺南市,六甲區,114520,市立六甲國中,4,5,5,53,41,63,55,77,52,76,65,12,27,1,6
11,臺南市,官田區,114521,市立官田國中,2,2,2,23,12,15,23,20,26,22,19,4,12,2,3
11,臺南市,大內區,114522,市立大內國中,2,2,2,12,16,25,20,20,15,18,20,11,10,1,6
11,臺南市,佳里區,114523,市立佳里國中,11,15,13,138,149,178,177,184,143,200,216,36,71,2,9
11,臺南市,佳里區,114524,市立佳興國中,1,2,1,3,11,8,17,14,9,17,10,6,9,1,3
11,臺南市,學甲區,114525,市立學甲國中,4,4,4,54,31,35,24,42,40,41,28,12,23,1,6
11,臺南市,西港區,114526,市立西港國中,3,3,3,32,35,42,33,41,33,38,31,7,18,2,4
11,臺南市,將軍區,114527,市立將軍國中,2,2,2,16,23,19,14,19,13,13,12,9,13,0,5
11,臺南市,七股區,114529,市立竹橋國中,1,1,1,3,4,13,11,7,12,13,12,5,7,1,3
11,臺南市,北門區,114530,市立北門國中,1,1,1,7,8,9,8,8,12,17,12,7,5,2,3
11,臺南市,新營區,114531,市立南新國中,9,8,10,105,92,93,97,85,134,128,110,23,52,2,7
11,臺南市,新營區,114532,市立太子國中,2,2,3,22,8,12,12,23,13,39,17,7,14,2,4
11,臺南市,新營區,114533,市立新東國中,10,11,14,136,150,177,131,196,189,188,208,23,72,1,10
11,臺南市,鹽水區,114534,市立鹽水國中,3,2,3,26,35,20,30,32,38,35,32,7,13,3,2
11,臺南市,白河區,114535,市立白河國中,3,6,4,30,37,60,55,47,47,53,52,13,23,1,6
11,臺南市,柳營區,114536,市立柳營國中,1,1,1,5,6,10,13,7,9,11,8,6,5,0,4
11,臺南市,東山區,114537,市立東山國中,2,2,2,15,7,14,12,14,10,19,24,10,7,0,4
11,臺南市,東山區,114538,市立東原國中,2,2,2,15,12,23,13,17,14,22,16,6,11,1,4
11,臺南市,後壁區,114539,市立後壁國中,3,3,3,22,20,31,22,21,25,30,24,10,16,2,4
11,臺南市,後壁區,114540,市立菁寮國中,1,1,1,5,4,5,5,8,5,8,9,5,6,1,3
11,臺南市,永康區,114543,市立大橋國中,14,15,17,207,192,210,225,239,222,232,226,37,74,1,11
11,臺南市,歸仁區,114544,市立沙崙國中,4,4,4,53,51,55,61,72,43,60,52,11,21,1,4
12,高雄市,大寮區,121302,私立光禾華德福實驗學校(國中部),1,1,1,3,5,11,7,3,5,4,2,0,0,0,0
12,高雄市,大樹區,121307,私立普門高中附設國中部,5,4,4,89,72,92,60,89,61,95,48,0,0,0,0
12,高雄市,鳳山區,121318,私立正義高中附設國中部,2,3,3,40,25,54,32,48,31,46,42,0,0,0,0
12,高雄市,大樹區,121320,私立義大國際高中附設國中部,3,3,3,34,19,26,26,22,32,27,19,0,0,0,0
12,高雄市,大寮區,121405,私立中山工商附設國中部,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0
12,高雄市,杉林區,123501,市立巴楠花部落國中(小),1,1,1,4,5,3,4,3,2,3,3,4,8,1,2
12,高雄市,鳥松區,124302,市立文山高中附設國中部,6,10,8,85,86,135,107,114,124,121,104,0,0,0,0
12,高雄市,林園區,124311,市立林園高中附設國中部,15,16,15,196,194,234,183,232,196,217,224,0,0,0,0
12,高雄市,仁武區,124313,市立仁武高中附設國中部,7,7,9,92,92,85,85,128,101,111,101,0,0,0,0
12,高雄市,路竹區,124322,市立路竹高中附設國中部,10,13,11,129,129,168,170,184,141,169,157,0,0,0,0
12,高雄市,六龜區,124333,市立六龜高中附設國中部,2,3,2,10,18,21,16,19,14,22,25,0,0,0,0
12,高雄市,鳳山區,124340,市立福誠高中附設國中部,13,13,13,176,170,187,201,229,190,188,187,0,0,0,0
12,高雄市,鳳山區,124501,市立鳳山國中,21,21,21,213,253,271,304,316,267,327,276,41,116,3,13
12,高雄市,鳳山區,124503,市立鳳西國中,16,17,19,217,214,252,219,259,242,257,194,36,97,3,11
12,高雄市,鳳山區,124504,市立五甲國中,9,10,12,103,107,133,146,133,142,142,146,28,57,3,8
12,高雄市,鳳山區,124505,市立鳳甲國中,17,17,17,195,167,244,215,251,241,256,214,39,88,3,12
12,高雄市,鳳山區,124506,市立忠孝國中,4,4,4,41,17,33,32,39,23,39,20,10,24,2,4
12,高雄市,大寮區,124507,市立大寮國中,9,11,10,103,88,124,124,135,132,141,157,32,49,3,7
12,高雄市,大寮區,124508,市立潮寮國中,2,2,2,15,20,21,24,27,26,23,23,10,15,3,3
12,高雄市,大樹區,124509,市立大樹國中,5,6,7,55,59,83,66,78,98,92,80,17,34,1,7
12,高雄市,大樹區,124510,市立溪埔國中,2,2,3,25,21,26,23,40,37,34,35,8,19,2,4
12,高雄市,鳥松區,124512,市立鳥松國中,2,3,3,27,20,36,14,27,33,19,28,10,13,4,2
12,高雄市,大社區,124514,市立大社國中,4,7,6,64,47,71,74,81,75,90,73,15,34,2,6
12,高雄市,岡山區,124515,市立岡山國中,16,17,17,209,177,249,226,211,242,246,211,41,85,2,12
12,高雄市,岡山區,124516,市立前峰國中,10,11,11,136,130,154,134,155,138,141,148,38,45,1,9
12,高雄市,永安區,124517,市立永安國中,2,2,2,16,17,25,25,22,21,26,18,6,19,3,3
12,高雄市,橋頭區,124518,市立橋頭國中,8,9,9,98,88,142,103,118,111,139,108,22,50,4,5
12,高雄市,梓官區,124519,市立梓官國中,5,7,7,64,62,69,85,89,80,91,76,14,42,3,5
12,高雄市,燕巢區,124520,市立燕巢國中,4,3,5,45,44,38,35,69,58,59,62,10,23,2,6
12,高雄市,阿蓮區,124521,市立阿蓮國中,6,8,9,92,81,89,95,108,95,113,106,23,45,2,7
12,高雄市,湖內區,124523,市立湖內國中,4,4,4,49,53,53,42,62,48,45,58,8,29,1,7
12,高雄市,茄萣區,124524,市立茄萣國中,6,6,7,66,69,75,78,68,77,73,69,18,36,3,6
12,高雄市,田寮區,124525,市立田寮國中,1,1,1,8,8,8,5,13,11,10,6,6,8,1,2
12,高雄市,彌陀區,124526,市立彌陀國中,3,6,5,38,40,63,53,52,61,55,67,10,31,4,4
12,高雄市,旗山區,124527,市立旗山國中,8,10,9,92,111,98,133,120,120,132,129,29,47,3,7
12,高雄市,旗山區,124528,市立圓富國中,1,2,2,5,8,18,10,18,15,19,9,8,13,1,3
12,高雄市,旗山區,124529,市立大洲國中,1,1,1,6,1,6,6,6,9,11,8,4,8,1,2
12,高雄市,美濃區,124530,市立美濃國中,4,4,4,40,18,54,35,52,28,50,52,18,19,3,5
